event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
7_1408,2175,130560,32940,32943,53:36.0,53:36.3,53,36,0.3,2,1,left_to_right,7,passing_option,,,24580,L. O'Brien,12,LM,61779,L. Colwill,4,LCB,309,Huddersfield,3.81,15.98,2,half_space_left,2,middle_third,False,3.77,16.75,2,half_space_left,2,middle_third,False,8_557,32926,,,,2,losing,0,1,251,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,1.04,97.62,3,sideway_left,False,False,,,,4.33,8.25,3.91,13.19,13.4,9.38,9.63,0.25,39.31,39.1,-0.21,True,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,True,1,through,False,,,2,second_last,1,through,20.64,2,medium,-32.4,1,forward,18.25,2,medium,-44.84,1,forward,True,8,5,3,3,ahead,3,ahead,22.08,20.64,-15.22,27.18,1,wide_left,2,middle_third,False,-13.66,27.81,1,wide_left,2,middle_third,False,True,True,True,False,False,0.0047,0.866,0.6787,True,32943,False,,,,,,,2,True,,,,True,True,,True,True
8_558,2176,130560,32954,32975,53:37.4,53:39.5,53,37,2.1,2,1,left_to_right,8,player_possession,,,24580,L. O'Brien,12,LM,,,,,309,Huddersfield,4.11,18.26,2,half_space_left,2,middle_third,False,8.55,14.62,2,half_space_left,2,middle_third,False,,,,,,2,losing,0,1,251,2,False,False,False,False,3,True,4,transition,11,defending_transition,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,5.64,-39.35,1,forward,False,False,9.84,1,jogging,8.25,2.61,-5.64,14.83,21.21,10.72,12.66,1.94,37.67,31.29,-6.38,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-44.84,1,forward,18.25,2,medium,1,successful,7_1411,False,37376,S. Thomas,18,LF,8.84,-13.55,4,half_space_right,2,middle_third,False,12.69,-17.38,4,half_space_right,2,middle_third,False,0.8931,False,0.0081,False,4,2,1,0,0,1,1,0,1,3,0,2,4,1,1,3,1,True,532,3,False,,,False,,,False,,,,,,,28.17,2,medium,-89.41,4,sideway_right,27.12,2,medium,-96.84,4,sideway_right,False,5,6,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,True,True,True,True,False
7_1409,2177,130560,32954,32975,53:37.4,53:39.5,53,37,2.1,2,1,left_to_right,7,passing_option,,,17678,D. Sinani,20,RF,24580,L. O'Brien,12,LM,309,Huddersfield,-1.03,30.48,1,wide_left,2,middle_third,False,9.32,28.83,1,wide_left,2,middle_third,False,8_558,32954,1_209,8,run_ahead_of_the_ball,2,losing,0,1,251,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,9.97,-9.06,1,forward,False,False,17.94,2,running,5.7,6.03,0.33,14.83,21.21,15.86,11.89,-3.97,37.67,31.29,-6.38,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,False,,,False,,,,,,,14.35,1,short,89.44,3,sideway_left,,,,,,,False,5,5,0,1,behind,2,same_line,13.26,14.23,4.11,18.26,2,half_space_left,2,middle_third,False,8.55,14.62,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0085,0.9395,0.9299,True,32973,True,,,,,,,3,True,,,,True,True,,,False
7_1410,2178,130560,32958,32975,53:37.8,53:39.5,53,37,1.7,2,1,left_to_right,7,passing_option,,,12271,D. Ward,19,CF,24580,L. O'Brien,12,LM,309,Huddersfield,16.0,5.43,3,center,2,middle_third,False,21.68,6.07,3,center,3,attacking_third,False,8_558,32954,,,,2,losing,0,1,251,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,5.44,6.43,1,forward,False,False,12.65,1,jogging,3.92,3.1,-0.83,15.81,21.21,-0.19,-0.47,-0.28,36.69,31.29,-5.4,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,False,,,True,1,through,3,last,1,through,16.55,2,medium,-40.29,1,forward,,,,,,,True,5,0,5,3,ahead,3,ahead,16.92,15.67,4.44,17.78,2,half_space_left,2,middle_third,False,8.55,14.62,2,half_space_left,2,middle_third,False,False,False,,True,False,0.0355,0.7225,0.8458,True,32966,True,,,,,,,3,True,,,,True,True,,,False
1_209,2179,130560,32958,32975,53:37.8,53:39.5,53,37,1.7,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,17678,D. Sinani,20,RF,24580,L. O'Brien,12,LM,309,Huddersfield,0.49,30.51,1,wide_left,2,middle_third,False,9.32,28.83,1,wide_left,2,middle_third,False,8_558,32954,,,,2,losing,0,1,251,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,8.45,-10.77,1,forward,False,False,19.02,2,running,5.23,6.03,0.8,15.81,21.21,15.32,11.89,-3.43,36.69,31.29,-5.4,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,behind,2,same_line,13.33,14.23,4.44,17.78,2,half_space_left,2,middle_third,False,8.55,14.62,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0085,0.9395,0.9299,True,,True,1,False,,,,True,,,5,5,0,True,True,,,
1_210,2180,130560,32968,32980,53:38.8,53:40.0,53,38,1.2,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,37376,S. Thomas,18,LF,24580,L. O'Brien,12,LM,309,Huddersfield,5.98,-12.41,4,half_space_right,2,middle_third,False,10.63,-14.76,4,half_space_right,2,middle_third,False,8_558,32954,,,,2,losing,0,1,251,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,5.25,-26.81,1,forward,False,False,15.69,2,running,7.35,7.4,0.05,18.77,22.91,12.79,12.28,-0.51,33.73,29.59,-4.14,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,same_line,2,same_line,27.92,29.14,6.66,15.5,2,half_space_left,2,middle_third,False,9.61,14.36,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.0081,0.8931,0.7593,True,,False,1,False,,,,False,,,6,5,-1,True,True,,True,
7_1411,2181,130560,32973,32975,53:39.3,53:39.5,53,39,0.2,2,1,left_to_right,7,passing_option,,,37376,S. Thomas,18,LF,24580,L. O'Brien,12,LM,309,Huddersfield,8.03,-13.16,4,half_space_right,2,middle_third,False,8.84,-13.55,4,half_space_right,2,middle_third,False,8_558,32954,1_210,8,run_ahead_of_the_ball,2,losing,0,1,251,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,1.78,-22.76,1,forward,False,False,15.98,2,running,7.52,7.4,-0.11,20.52,21.21,12.49,12.37,-0.12,31.98,31.29,-0.69,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,False,,,False,,,,,,,28.17,2,medium,-89.41,4,sideway_right,27.12,2,medium,-96.84,4,sideway_right,False,5,6,-1,2,same_line,2,same_line,27.93,28.17,8.08,14.77,2,half_space_left,2,middle_third,False,8.55,14.62,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.0081,0.8931,0.7593,True,32975,False,,,,,,,3,True,,,,True,True,,True,False
7_1412,2182,130560,32974,32975,53:39.4,53:39.5,53,39,0.1,2,1,left_to_right,7,passing_option,,,13929,Pipa,7,RWB,24580,L. O'Brien,12,LM,309,Huddersfield,-3.03,-11.49,4,half_space_right,2,middle_third,False,-2.46,-11.4,4,half_space_right,2,middle_third,False,8_558,32954,,,,2,losing,0,1,251,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,2.18,9.39,1,forward,False,False,,,,13.38,13.33,-0.04,20.87,21.21,23.9,23.67,-0.23,31.63,31.29,-0.34,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,False,,,False,,,,,,,28.25,2,medium,-112.93,4,sideway_right,,,,,,,False,5,8,-3,1,behind,1,behind,28.54,28.25,8.33,14.69,2,half_space_left,2,middle_third,False,8.55,14.62,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0064,0.8726,0.701,True,32975,False,,,,,,,3,True,,,,True,True,,,True
1_211,2183,130560,32976,33025,53:39.6,53:44.5,53,39,4.9,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,13929,Pipa,7,RWB,37376,S. Thomas,18,LF,309,Huddersfield,-1.89,-11.32,4,half_space_right,2,middle_third,False,29.46,-13.81,4,half_space_right,3,attacking_third,False,8_559,32989,,,,2,losing,0,1,251,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,31.32,-4.54,1,forward,False,False,23.21,3,hsr,13.31,3.0,-10.3,21.54,36.3,23.43,6.84,-16.59,30.96,16.2,-14.76,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,behind,3,ahead,11.38,9.15,9.23,-13.76,4,half_space_right,2,middle_third,False,20.35,-14.63,4,half_space_right,3,attacking_third,False,False,False,,True,False,0.0311,0.7251,0.9485,True,,True,1,False,,,,True,,,4,8,4,True,True,,,
8_559,2184,130560,32989,33016,53:40.9,53:43.6,53,40,2.7,2,1,left_to_right,8,player_possession,,,37376,S. Thomas,18,LF,,,,,309,Huddersfield,12.69,-17.38,4,half_space_right,2,middle_third,False,19.59,-16.33,4,half_space_right,3,attacking_third,False,,,,,,2,losing,0,1,251,3,False,True,True,False,3,True,4,transition,11,defending_transition,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,8.52,8.65,1,forward,False,False,11.82,1,jogging,7.4,6.85,-0.55,25.67,32.86,12.98,13.27,0.29,26.83,19.64,-7.19,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-96.84,4,sideway_right,27.12,2,medium,2,unsuccessful,7_1414,,12271,D. Ward,19,CF,31.8,6.02,3,center,3,attacking_third,False,,,,,,,,0.4402,True,0.0386,True,2,2,1,0,0,1,2,1,1,0,0,1,2,0,2,4,2,True,532,3,False,,,True,,,True,,,3,last,1,through,25.47,2,medium,61.35,3,sideway_left,,,,,,,True,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,-1,True,True,True,False,False
7_1413,2185,130560,32989,33016,53:40.9,53:43.6,53,40,2.7,2,1,left_to_right,7,passing_option,,,13929,Pipa,7,RWB,37376,S. Thomas,18,LF,309,Huddersfield,6.19,-10.81,4,half_space_right,2,middle_third,False,24.74,-12.12,4,half_space_right,3,attacking_third,False,8_559,32989,1_211,8,run_ahead_of_the_ball,2,losing,0,1,251,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,17.97,-4.04,1,forward,False,False,24.82,3,hsr,12.92,5.56,-7.37,25.67,32.86,19.48,8.12,-11.36,26.83,19.64,-7.19,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,False,,,False,,,,,,,7.26,1,short,72.19,3,sideway_left,,,,,,,False,7,6,1,1,behind,3,ahead,9.24,6.65,12.69,-17.38,4,half_space_right,2,middle_third,False,19.59,-16.33,4,half_space_right,3,attacking_third,False,False,False,,True,False,0.0311,0.7251,0.9485,True,33008,True,,,,,,,1,True,,,,True,True,,,False
7_1414,2186,130560,33014,33016,53:43.4,53:43.6,53,43,0.2,2,1,left_to_right,7,passing_option,,,12271,D. Ward,19,CF,37376,S. Thomas,18,LF,309,Huddersfield,31.18,5.87,3,center,3,attacking_third,False,31.8,6.02,3,center,3,attacking_third,False,8_559,32989,1_212,1,behind,2,losing,0,1,251,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,0.97,10.11,1,forward,False,False,9.54,1,jogging,1.29,1.16,-0.13,32.17,32.86,0.99,1.06,0.07,20.33,19.64,-0.69,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,532,3,False,,,True,2,around,True,1,through,3,last,1,through,25.47,2,medium,61.35,3,sideway_left,,,,,,,True,7,3,4,3,ahead,3,ahead,25.69,25.47,19.03,-16.77,4,half_space_right,3,attacking_third,False,19.59,-16.33,4,half_space_right,3,attacking_third,False,True,False,,True,True,0.0386,0.4402,0.4021,False,33016,False,,,,,,,1,False,,,,True,True,,,False
1_212,2187,130560,33019,33026,53:43.9,53:44.6,53,43,0.7,2,1,left_to_right,1,off_ball_run,1,behind,12271,D. Ward,19,CF,37376,S. Thomas,18,LF,309,Huddersfield,32.96,6.3,3,center,3,attacking_third,False,36.08,6.86,3,center,3,attacking_third,True,8_559,32989,,,,2,losing,0,1,251,,,,,,,,4,transition,11,defending_transition,,,,,,,,,,,,,False,False,2.74,10.18,1,forward,False,False,16.15,2,running,0.97,1.03,0.07,33.92,36.67,0.96,0.59,-0.37,18.58,15.83,-2.75,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,25.44,26.54,20.18,-15.7,4,half_space_right,3,attacking_third,False,20.3,-14.48,4,half_space_right,3,attacking_third,False,True,False,,True,True,0.0386,0.4402,0.4021,False,,False,1,False,True,False,False,True,,,2,2,0,True,True,,,
8_560,2188,130560,33032,33032,53:45.2,53:45.2,53,45,0.0,2,2,right_to_left,8,player_possession,,,10067,S. Cook,5,CB,,,,,747,Nottingham,-38.34,-0.82,3,center,1,defensive_third,False,-38.34,-0.82,3,center,1,defensive_third,False,,,,,,1,winning,1,0,252,1,True,True,True,True,1,True,5,chaotic,5,chaotic,8,low_block,2,finish,11,defending_transition,4,transition,,,,,False,False,0.0,162.74,2,backward,,,9.97,1,jogging,6.38,6.38,0.0,5.23,5.23,43.57,43.57,0.0,47.27,47.27,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,False,False,True,True,False
8_561,2189,130560,33046,33078,53:46.6,53:49.8,53,46,3.2,2,1,left_to_right,8,player_possession,,,37376,S. Thomas,18,LF,,,,,309,Huddersfield,20.09,-17.35,4,half_space_right,3,attacking_third,False,21.25,-15.25,4,half_space_right,3,attacking_third,False,,,,,,2,losing,0,1,253,1,True,False,False,True,4,False,2,finish,8,low_block,7,set_play,13,defending_set_play,5,chaotic,5,chaotic,,,,,False,False,7.03,61.08,3,sideway_left,False,False,7.95,1,jogging,5.1,3.02,-2.08,38.87,35.05,18.78,13.8,-4.98,13.63,17.45,3.82,False,True,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1417,False,24580,L. O'Brien,12,LM,21.39,2.7,3,center,3,attacking_third,False,18.72,3.32,3,center,3,attacking_third,False,0.7986,False,0.0137,False,3,0,0,0,0,0,2,0,0,3,0,1,3,1,2,4,4,False,,,,,,,,,,,,,,,,17.95,2,medium,89.55,3,sideway_left,17.61,2,medium,86.22,3,sideway_left,False,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,1,True,True,False,True,False
7_1415,2190,130560,33046,33076,53:46.6,53:49.6,53,46,3.0,2,1,left_to_right,7,passing_option,,,13929,Pipa,7,RWB,37376,S. Thomas,18,LF,309,Huddersfield,31.59,-15.91,4,half_space_right,3,attacking_third,False,28.67,-24.03,5,wide_right,3,attacking_third,False,8_561,33046,,,,2,losing,0,1,253,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,8.87,-109.78,4,sideway_right,True,False,10.53,1,jogging,6.52,3.97,-2.56,38.87,35.39,7.28,6.72,-0.56,13.63,17.11,3.48,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,11.0,1,short,-1.04,1,forward,,,,,,,True,8,4,4,3,ahead,3,ahead,11.59,11.05,20.09,-17.35,4,half_space_right,3,attacking_third,False,21.39,-15.72,4,half_space_right,3,attacking_third,False,False,False,,False,False,0.0066,0.886,0.9545,True,33058,True,,,,,,,2,True,,,,True,True,,,False
7_1416,2191,130560,33057,33078,53:47.7,53:49.8,53,47,2.1,2,1,left_to_right,7,passing_option,,,5252,J. Hogg,14,RM,37376,S. Thomas,18,LF,309,Huddersfield,10.54,-7.72,3,center,2,middle_third,False,11.85,-10.21,4,half_space_right,2,middle_third,False,8_561,33046,,,,2,losing,0,1,253,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,2.8,-62.25,4,sideway_right,True,False,,,,10.19,7.19,-3.0,37.11,35.05,26.57,23.2,-3.37,15.39,17.45,2.06,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,11.86,1,short,146.14,2,backward,,,,,,,False,7,8,-1,1,behind,1,behind,15.13,10.67,20.09,-19.45,4,half_space_right,3,attacking_third,False,21.25,-15.25,4,half_space_right,3,attacking_third,False,False,False,,False,False,0.0034,0.9295,0.8181,True,33073,False,,,,,,,2,True,,,,True,True,,,True
7_1417,2192,130560,33076,33078,53:49.6,53:49.8,53,49,0.2,2,1,left_to_right,7,passing_option,,,24580,L. O'Brien,12,LM,37376,S. Thomas,18,LF,309,Huddersfield,21.56,2.51,3,center,3,attacking_third,False,21.39,2.7,3,center,3,attacking_third,False,8_561,33046,,,,2,losing,0,1,253,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,0.44,139.29,2,backward,False,False,4.18,1,jogging,5.68,3.92,-1.76,35.39,35.05,13.83,13.66,-0.17,17.11,17.45,0.34,True,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,17.95,2,medium,89.55,3,sideway_left,17.61,2,medium,86.22,3,sideway_left,False,7,7,0,2,same_line,2,same_line,18.23,17.95,21.39,-15.72,4,half_space_right,3,attacking_third,False,21.25,-15.25,4,half_space_right,3,attacking_third,False,True,True,True,False,False,0.0137,0.7986,0.5883,False,33078,False,,,,,,,2,False,,,,True,True,,True,False
8_562,2193,130560,33090,33099,53:51.0,53:51.9,53,51,0.9,2,1,left_to_right,8,player_possession,,,24580,L. O'Brien,12,LM,,,,,309,Huddersfield,18.72,3.32,3,center,3,attacking_third,False,15.87,2.68,3,center,2,middle_third,False,,,,,,2,losing,0,1,253,2,False,False,False,False,4,False,2,finish,8,low_block,7,set_play,13,defending_set_play,5,chaotic,5,chaotic,,,,,False,False,2.63,-167.34,2,backward,False,False,11.66,1,jogging,3.92,4.02,0.1,34.01,32.61,15.29,16.74,1.45,18.49,19.89,1.4,True,True,1,pass_reception,1,pass,False,True,True,False,False,False,False,86.22,3,sideway_left,17.61,2,medium,1,successful,7_1419,False,5252,J. Hogg,14,RM,11.06,-5.27,3,center,2,middle_third,False,10.29,-1.47,3,center,2,middle_third,False,0.9951,False,0.0039,False,3,1,0,0,0,0,0,0,0,3,0,3,2,0,0,5,4,False,,,,,,,,,,,,,,,,9.29,1,short,-121.18,4,sideway_right,7.73,1,short,-113.48,4,sideway_right,False,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,-1,True,True,True,True,False
7_1418,2194,130560,33090,33091,53:51.0,53:51.1,53,51,0.1,2,1,left_to_right,7,passing_option,,,26649,H. Toffolo,3,LWB,24580,L. O'Brien,12,LM,309,Huddersfield,14.83,21.34,1,wide_left,2,middle_third,False,14.89,21.49,1,wide_left,2,middle_third,False,8_562,33090,,,,2,losing,0,1,253,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,0.56,69.81,3,sideway_left,False,False,,,,13.78,13.73,-0.04,34.01,33.88,19.18,18.99,-0.19,18.49,18.62,0.13,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,18.44,2,medium,102.18,3,sideway_left,,,,,,,False,7,8,-1,1,behind,1,behind,18.44,18.53,18.72,3.32,3,center,3,attacking_third,False,18.38,3.29,3,center,3,attacking_third,False,False,False,,False,False,0.0078,0.9357,0.6392,True,33090,True,,,,,,,2,False,,,,True,True,,,True
7_1419,2195,130560,33090,33099,53:51.0,53:51.9,53,51,0.9,2,1,left_to_right,7,passing_option,,,5252,J. Hogg,14,RM,24580,L. O'Brien,12,LM,309,Huddersfield,11.86,-9.11,3,center,2,middle_third,False,11.06,-5.27,3,center,2,middle_third,False,8_562,33090,1_213,9,support,2,losing,0,1,253,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,3.41,101.77,3,sideway_left,False,False,15.59,2,running,5.8,5.31,-0.49,34.01,32.61,22.15,21.55,-0.6,18.49,19.89,1.4,True,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,9.29,1,short,-121.18,4,sideway_right,7.73,1,short,-113.48,4,sideway_right,False,8,8,0,1,behind,1,behind,14.2,9.29,18.72,3.32,3,center,3,attacking_third,False,15.87,2.68,3,center,2,middle_third,False,True,True,True,False,False,0.0039,0.9951,0.9698,True,33099,True,,,,,,,2,True,,,,True,True,,True,False
7_1420,2196,130560,33092,33099,53:51.2,53:51.9,53,51,0.7,2,1,left_to_right,7,passing_option,,,6551,N. Sarr,5,CB,24580,L. O'Brien,12,LM,309,Huddersfield,-3.59,-1.27,3,center,2,middle_third,False,-3.94,-1.01,3,center,2,middle_third,False,8_562,33090,,,,2,losing,0,1,253,,,,,,,,2,finish,8,low_block,,,,,,,,,,,,,False,False,0.37,143.39,2,backward,False,False,,,,13.74,14.4,0.66,33.75,32.61,37.34,36.55,-0.79,18.75,19.89,1.14,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,20.65,2,medium,-168.83,2,backward,,,,,,,False,8,10,-2,1,behind,1,behind,22.1,20.15,18.04,3.25,3,center,3,attacking_third,False,15.87,2.68,3,center,2,middle_third,False,False,False,,False,False,0.0008,0.9938,0.836,True,33097,True,,,,,,,2,True,,,,True,True,,,True
